@relation urlClassifyTrainData

@attribute Label {SOHOA,BATDONGSAN,DULICH,THOITRANG}
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric

@data
SOHOA,0.002481,0.012407,0.007444,0.007444,0.027295,0.002481,0.002481,0.012407,0.235732,0.022333,0.116625,0.002481,0.002481,0.002481,0.012407,0.002481,0.002481,0.007444,0.002481,0.012407,0.007444,0.002481,0.002481,0.002481,0.002481,0.002481,0.062035,0.007444,0.002481,0.002481,0.002481,0.032258,0.002481,0.002481,0.002481,0.002481,0.002481,0.007444,0.01737,0.007444,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.012407,0.002481,0.002481,0.002481,0.002481,0.007444,0.091811,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.007444,0.002481,0.047146,0.002481,0.007444,0.002481,0.002481,0.007444,0.002481,0.002481,0.002481,0.007444,0.002481,0.007444,0.007444,0.002481,0.002481,0.002481,0.012407,0.002481,0.012407,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.002481,0.007444
THOITRANG,0.006061,0.006061,0.030303,0.006061,0.006061,0.042424,0.006061,0.030303,0.006061,0.006061,0.006061,0.006061,0.006061,0.018182,0.006061,0.006061,0.006061,0.018182,0.006061,0.006061,0.018182,0.018182,0.006061,0.006061,0.006061,0.006061,0.030303,0.018182,0.006061,0.030303,0.006061,0.006061,0.042424,0.006061,0.006061,0.006061,0.054545,0.018182,0.042424,0.006061,0.018182,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.018182,0.006061,0.006061,0.018182,0.006061,0.006061,0.006061,0.006061,0.018182,0.006061,0.018182,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.018182,0.006061,0.006061,0.006061,0.018182,0.006061,0.006061,0.006061,0.006061,0.018182,0.006061,0.006061,0.006061,0.030303,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061
SOHOA,0.00885,0.00885,0.00885,0.00885,0.132743,0.00885,0.044248,0.00885,0.026549,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.026549,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885
BATDONGSAN,0.010853,0.00155,0.004651,0.00155,0.010853,0.00155,0.004651,0.00155,0.00155,0.00155,0.00155,0.00155,0.00155,0.013953,0.00155,0.00155,0.00155,0.00155,0.00155,0.032558,0.007752,0.063566,0.004651,0.00155,0.00155,0.00155,0.017054,0.004651,0.007752,0.007752,0.00155,0.00155,0.243411,0.103876,0.004651,0.00155,0.007752,0.029457,0.032558,0.00155,0.004651,0.004651,0.00155,0.004651,0.00155,0.010853,0.00155,0.004651,0.048062,0.03876,0.007752,0.010853,0.004651,0.010853,0.00155,0.00155,0.00155,0.00155,0.007752,0.00155,0.00155,0.00155,0.004651,0.00155,0.00155,0.00155,0.048062,0.00155,0.004651,0.013953,0.026357,0.00155,0.004651,0.004651,0.00155,0.007752,0.00155,0.00155,0.00155,0.004651,0.007752,0.004651,0.007752,0.00155,0.004651,0.004651,0.004651,0.00155,0.00155,0.007752,0.00155
DULICH,0.001095,0.007667,0.005476,0.001095,0.001095,0.001095,0.001095,0.003286,0.001095,0.001095,0.001095,0.533406,0.038335,0.007667,0.029573,0.001095,0.001095,0.003286,0.001095,0.023001,0.003286,0.009858,0.001095,0.001095,0.014239,0.001095,0.001095,0.001095,0.001095,0.005476,0.001095,0.003286,0.001095,0.001095,0.001095,0.001095,0.003286,0.003286,0.007667,0.003286,0.069003,0.001095,0.001095,0.001095,0.001095,0.005476,0.003286,0.005476,0.001095,0.005476,0.007667,0.003286,0.001095,0.001095,0.001095,0.001095,0.001095,0.001095,0.05586,0.005476,0.003286,0.003286,0.001095,0.003286,0.001095,0.001095,0.014239,0.005476,0.001095,0.003286,0.001095,0.001095,0.001095,0.001095,0.001095,0.005476,0.001095,0.001095,0.001095,0.016429,0.003286,0.001095,0.001095,0.003286,0.005476,0.001095,0.007667,0.001095,0.001095,0.003286,0.001095
DULICH,0.010183,0.002037,0.002037,0.002037,0.002037,0.014257,0.002037,0.002037,0.002037,0.002037,0.00611,0.629328,0.00611,0.01833,0.00611,0.00611,0.002037,0.002037,0.00611,0.00611,0.002037,0.00611,0.002037,0.002037,0.00611,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.002037,0.00611,0.002037,0.002037,0.002037,0.002037,0.002037,0.00611,0.002037,0.00611,0.00611,0.00611,0.002037,0.010183,0.002037,0.014257,0.002037,0.002037,0.00611,0.002037,0.002037,0.002037,0.010183,0.010183,0.002037,0.002037,0.002037,0.002037,0.002037,0.010183,0.002037,0.002037,0.002037,0.002037,0.00611,0.002037,0.00611,0.002037,0.002037,0.002037,0.00611,0.002037,0.002037,0.01833,0.010183,0.002037,0.002037,0.002037,0.00611,0.002037,0.002037,0.002037,0.00611,0.00611,0.002037
SOHOA,0.002667,0.002667,0.013333,0.002667,0.402667,0.002667,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.002667,0.008,0.008,0.002667,0.002667,0.002667,0.008,0.008,0.050667,0.008,0.002667,0.002667,0.002667,0.077333,0.072,0.002667,0.018667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.008,0.013333,0.008,0.013333,0.002667,0.002667,0.008,0.002667,0.013333,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.008,0.002667,0.008,0.008,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.029333
SOHOA,0.00831,0.00277,0.019391,0.00277,0.157895,0.00277,0.401662,0.00831,0.030471,0.01385,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.024931,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.019391,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00831,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831,0.019391,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831
SOHOA,0.00277,0.00277,0.00831,0.00831,0.157895,0.019391,0.036011,0.307479,0.00277,0.00277,0.00277,0.00277,0.00831,0.00831,0.00831,0.00831,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00831,0.00831,0.024931,0.00277,0.01385,0.00277,0.00831,0.00277,0.00277,0.019391,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.01385,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.063712,0.01385,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.00277,0.024931,0.00277,0.00277,0.00277,0.00277,0.00831,0.00277,0.00277,0.00277,0.00277,0.00277,0.00831
SOHOA,0.002667,0.008,0.002667,0.002667,0.125333,0.002667,0.077333,0.029333,0.333333,0.002667,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.002667,0.013333,0.002667,0.008,0.013333,0.002667,0.002667,0.002667,0.008,0.008,0.002667,0.002667,0.008,0.008,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.029333,0.008,0.002667,0.008,0.018667,0.002667,0.002667,0.002667,0.008,0.002667,0.008,0.024,0.002667,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.008,0.008,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.002667,0.008,0.002667,0.002667,0.002667,0.013333,0.002667,0.002667,0.002667,0.002667,0.013333
BATDONGSAN,0.004342,0.001447,0.01013,0.004342,0.001447,0.007236,0.001447,0.001447,0.001447,0.001447,0.001447,0.018813,0.004342,0.004342,0.004342,0.001447,0.001447,0.001447,0.024602,0.018813,0.007236,0.05644,0.001447,0.021708,0.004342,0.004342,0.030391,0.001447,0.001447,0.030391,0.018813,0.001447,0.166425,0.16932,0.033285,0.001447,0.021708,0.004342,0.01013,0.001447,0.001447,0.004342,0.001447,0.001447,0.004342,0.01013,0.001447,0.01013,0.01013,0.001447,0.001447,0.01013,0.004342,0.004342,0.001447,0.001447,0.001447,0.001447,0.001447,0.004342,0.001447,0.004342,0.007236,0.004342,0.001447,0.001447,0.007236,0.001447,0.004342,0.018813,0.004342,0.001447,0.01013,0.015919,0.001447,0.004342,0.004342,0.001447,0.001447,0.004342,0.007236,0.044863,0.039074,0.001447,0.004342,0.004342,0.004342,0.001447,0.004342,0.004342,0.001447
BATDONGSAN,0.0033,0.016502,0.0033,0.009901,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.016502,0.0033,0.016502,0.0033,0.0033,0.0033,0.009901,0.016502,0.009901,0.0033,0.0033,0.0033,0.0033,0.0033,0.009901,0.0033,0.0033,0.0033,0.009901,0.0033,0.181518,0.115512,0.0033,0.0033,0.029703,0.023102,0.069307,0.016502,0.0033,0.0033,0.0033,0.0033,0.0033,0.009901,0.016502,0.0033,0.0033,0.0033,0.0033,0.0033,0.023102,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.023102,0.0033,0.009901,0.0033,0.0033,0.0033,0.0033,0.042904,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033,0.023102,0.0033,0.0033,0.0033,0.0033,0.0033,0.016502,0.029703,0.0033,0.009901,0.0033,0.0033,0.009901,0.016502,0.0033,0.009901,0.0033,0.0033
DULICH,0.005959,0.005959,0.001192,0.001192,0.001192,0.001192,0.003576,0.003576,0.001192,0.001192,0.001192,0.003576,0.001192,0.005959,0.020262,0.001192,0.001192,0.001192,0.003576,0.017878,0.003576,0.001192,0.005959,0.001192,0.005959,0.001192,0.001192,0.001192,0.001192,0.001192,0.003576,0.001192,0.008343,0.005959,0.008343,0.005959,0.001192,0.005959,0.003576,0.017878,0.098927,0.005959,0.013111,0.001192,0.001192,0.001192,0.003576,0.001192,0.008343,0.003576,0.001192,0.022646,0.001192,0.010727,0.001192,0.003576,0.058403,0.001192,0.106079,0.003576,0.001192,0.003576,0.003576,0.008343,0.008343,0.001192,0.25149,0.005959,0.005959,0.005959,0.001192,0.0441,0.001192,0.003576,0.008343,0.005959,0.001192,0.008343,0.003576,0.015495,0.003576,0.001192,0.010727,0.06317,0.003576,0.001192,0.001192,0.001192,0.003576,0.001192,0.003576
BATDONGSAN,0.003891,0.001297,0.001297,0.001297,0.001297,0.001297,0.001297,0.003891,0.001297,0.001297,0.001297,0.003891,0.001297,0.003891,0.003891,0.001297,0.001297,0.001297,0.001297,0.006485,0.019455,0.001297,0.006485,0.001297,0.001297,0.001297,0.001297,0.001297,0.001297,0.011673,0.001297,0.001297,0.51751,0.185473,0.001297,0.001297,0.014267,0.001297,0.001297,0.001297,0.003891,0.011673,0.001297,0.001297,0.003891,0.003891,0.001297,0.001297,0.006485,0.001297,0.001297,0.003891,0.001297,0.001297,0.001297,0.001297,0.001297,0.001297,0.009079,0.003891,0.001297,0.001297,0.001297,0.009079,0.001297,0.001297,0.006485,0.001297,0.001297,0.006485,0.009079,0.001297,0.001297,0.003891,0.001297,0.001297,0.006485,0.009079,0.001297,0.003891,0.001297,0.001297,0.037613,0.001297,0.001297,0.001297,0.001297,0.001297,0.001297,0.001297,0.001297
SOHOA,0.003096,0.003096,0.009288,0.021672,0.195046,0.052632,0.009288,0.195046,0.034056,0.003096,0.003096,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.01548,0.009288,0.003096,0.003096,0.003096,0.003096,0.009288,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.009288,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.009288,0.003096,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.071207,0.003096,0.003096,0.003096,0.003096,0.027864,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.021672,0.003096,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.009288,0.003096,0.003096,0.01548,0.003096,0.003096,0.01548,0.009288,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096
SOHOA,0.010239,0.010239,0.010239,0.003413,0.037543,0.010239,0.010239,0.010239,0.051195,0.003413,0.010239,0.003413,0.003413,0.010239,0.010239,0.003413,0.023891,0.003413,0.003413,0.003413,0.003413,0.010239,0.003413,0.003413,0.003413,0.003413,0.05802,0.003413,0.003413,0.133106,0.003413,0.017065,0.003413,0.003413,0.003413,0.003413,0.030717,0.003413,0.023891,0.003413,0.010239,0.003413,0.003413,0.003413,0.003413,0.003413,0.078498,0.003413,0.003413,0.003413,0.003413,0.071672,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.051195,0.010239,0.010239,0.003413,0.003413,0.017065,0.003413,0.003413,0.003413,0.010239,0.003413,0.010239,0.010239,0.003413,0.003413,0.017065,0.003413,0.003413,0.010239,0.003413,0.003413,0.003413,0.003413,0.003413,0.003413,0.010239,0.003413
THOITRANG,0.002198,0.015385,0.002198,0.002198,0.002198,0.002198,0.006593,0.002198,0.015385,0.002198,0.002198,0.002198,0.002198,0.002198,0.002198,0.010989,0.002198,0.002198,0.002198,0.006593,0.006593,0.002198,0.002198,0.050549,0.006593,0.002198,0.002198,0.002198,0.002198,0.002198,0.002198,0.002198,0.002198,0.006593,0.002198,0.002198,0.002198,0.006593,0.010989,0.006593,0.010989,0.015385,0.002198,0.002198,0.006593,0.002198,0.015385,0.002198,0.002198,0.006593,0.002198,0.27033,0.028571,0.002198,0.076923,0.006593,0.002198,0.002198,0.002198,0.002198,0.010989,0.010989,0.032967,0.002198,0.010989,0.002198,0.010989,0.006593,0.002198,0.006593,0.002198,0.006593,0.002198,0.006593,0.002198,0.006593,0.002198,0.046154,0.002198,0.028571,0.002198,0.002198,0.068132,0.002198,0.002198,0.002198,0.002198,0.006593,0.002198,0.032967,0.002198
SOHOA,0.008787,0.005272,0.001757,0.005272,0.339192,0.001757,0.075571,0.019332,0.244288,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.005272,0.005272,0.022847,0.001757,0.001757,0.005272,0.001757,0.012302,0.001757,0.001757,0.012302,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.012302,0.001757,0.012302,0.001757,0.001757,0.001757,0.001757,0.005272,0.005272,0.001757,0.001757,0.005272,0.001757,0.019332,0.001757,0.015817,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.005272,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.008787,0.005272,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.005272,0.001757,0.012302,0.001757,0.005272,0.001757,0.005272,0.001757,0.001757,0.005272,0.001757,0.001757
THOITRANG,0.002597,0.007792,0.002597,0.023377,0.007792,0.023377,0.002597,0.002597,0.002597,0.002597,0.054545,0.002597,0.002597,0.007792,0.002597,0.002597,0.002597,0.07013,0.002597,0.007792,0.007792,0.002597,0.012987,0.002597,0.002597,0.002597,0.05974,0.002597,0.002597,0.002597,0.002597,0.002597,0.002597,0.002597,0.002597,0.002597,0.002597,0.002597,0.012987,0.018182,0.002597,0.023377,0.002597,0.002597,0.002597,0.007792,0.007792,0.002597,0.002597,0.002597,0.002597,0.246753,0.007792,0.007792,0.018182,0.033766,0.023377,0.018182,0.007792,0.028571,0.007792,0.002597,0.007792,0.002597,0.002597,0.002597,0.012987,0.002597,0.007792,0.007792,0.002597,0.002597,0.002597,0.002597,0.007792,0.002597,0.002597,0.007792,0.007792,0.002597,0.023377,0.002597,0.007792,0.007792,0.002597,0.007792,0.002597,0.002597,0.002597,0.002597,0.002597
THOITRANG,0.004622,0.001541,0.004622,0.001541,0.001541,0.004622,0.001541,0.010786,0.001541,0.001541,0.001541,0.010786,0.001541,0.007704,0.001541,0.001541,0.001541,0.001541,0.004622,0.004622,0.004622,0.004622,0.001541,0.010786,0.001541,0.001541,0.087827,0.001541,0.001541,0.007704,0.004622,0.001541,0.007704,0.004622,0.001541,0.007704,0.007704,0.001541,0.001541,0.001541,0.038521,0.001541,0.007704,0.001541,0.010786,0.010786,0.023112,0.001541,0.007704,0.001541,0.001541,0.337442,0.060092,0.001541,0.072419,0.013867,0.001541,0.010786,0.001541,0.001541,0.001541,0.010786,0.029276,0.001541,0.016949,0.001541,0.001541,0.001541,0.001541,0.004622,0.001541,0.001541,0.001541,0.001541,0.001541,0.016949,0.001541,0.001541,0.001541,0.029276,0.001541,0.004622,0.007704,0.001541,0.004622,0.001541,0.001541,0.001541,0.001541,0.001541,0.001541
BATDONGSAN,0.003861,0.011583,0.003861,0.003861,0.011583,0.011583,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.011583,0.003861,0.003861,0.011583,0.050193,0.065637,0.003861,0.003861,0.003861,0.003861,0.088803,0.011583,0.003861,0.034749,0.003861,0.003861,0.173745,0.019305,0.003861,0.019305,0.003861,0.011583,0.011583,0.003861,0.011583,0.003861,0.003861,0.003861,0.011583,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.011583,0.003861,0.011583,0.003861,0.027027,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.011583,0.027027,0.011583,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.019305,0.003861,0.003861,0.019305,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.003861,0.011583,0.003861,0.003861,0.019305,0.019305
SOHOA,0.006897,0.006897,0.034483,0.006897,0.048276,0.02069,0.048276,0.02069,0.048276,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.048276,0.006897,0.02069,0.02069,0.006897,0.048276,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.02069,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.034483,0.006897,0.006897,0.02069,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897,0.006897
DULICH,0.020316,0.015801,0.006772,0.002257,0.002257,0.002257,0.006772,0.002257,0.002257,0.002257,0.029345,0.015801,0.002257,0.029345,0.029345,0.002257,0.006772,0.011287,0.006772,0.011287,0.006772,0.002257,0.006772,0.002257,0.006772,0.002257,0.006772,0.002257,0.002257,0.011287,0.002257,0.002257,0.006772,0.006772,0.002257,0.002257,0.002257,0.002257,0.020316,0.006772,0.015801,0.006772,0.002257,0.002257,0.002257,0.133183,0.015801,0.002257,0.002257,0.002257,0.002257,0.024831,0.002257,0.015801,0.002257,0.03386,0.002257,0.002257,0.011287,0.015801,0.002257,0.002257,0.011287,0.002257,0.011287,0.006772,0.187359,0.002257,0.011287,0.011287,0.002257,0.002257,0.002257,0.006772,0.011287,0.006772,0.002257,0.006772,0.002257,0.006772,0.011287,0.002257,0.002257,0.038375,0.015801,0.006772,0.002257,0.002257,0.006772,0.002257,0.002257
BATDONGSAN,0.019332,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.005272,0.001757,0.001757,0.001757,0.005272,0.005272,0.001757,0.019332,0.001757,0.012302,0.008787,0.005272,0.005272,0.001757,0.005272,0.001757,0.001757,0.001757,0.005272,0.001757,0.001757,0.019332,0.001757,0.001757,0.008787,0.015817,0.001757,0.001757,0.008787,0.005272,0.001757,0.001757,0.001757,0.001757,0.005272,0.008787,0.001757,0.082601,0.005272,0.001757,0.001757,0.135325,0.001757,0.005272,0.001757,0.008787,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.001757,0.005272,0.001757,0.001757,0.001757,0.008787,0.001757,0.170475,0.005272,0.121265,0.001757,0.001757,0.001757,0.001757,0.001757,0.012302,0.015817,0.019332,0.012302,0.068541,0.005272,0.008787,0.012302,0.029877,0.001757,0.001757,0.005272,0.001757,0.001757,0.001757
SOHOA,0.01083,0.00361,0.00361,0.032491,0.00361,0.061372,0.039711,0.299639,0.00361,0.01083,0.00361,0.00361,0.054152,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.018051,0.00361,0.00361,0.01083,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.01083,0.018051,0.01083,0.01083,0.00361,0.01083,0.01083,0.018051,0.039711,0.00361,0.00361,0.01083,0.00361,0.00361,0.00361,0.00361,0.00361,0.01083,0.00361,0.00361,0.00361,0.00361,0.01083,0.00361,0.01083,0.00361,0.00361,0.00361,0.01083,0.00361,0.00361,0.00361,0.01083,0.00361,0.00361,0.018051,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.01083,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361,0.00361
DULICH,0.002571,0.002571,0.007712,0.007712,0.002571,0.002571,0.002571,0.002571,0.002571,0.002571,0.002571,0.059126,0.002571,0.002571,0.017995,0.002571,0.007712,0.007712,0.002571,0.028278,0.002571,0.028278,0.002571,0.028278,0.007712,0.002571,0.023136,0.002571,0.002571,0.002571,0.002571,0.002571,0.048843,0.002571,0.002571,0.002571,0.023136,0.002571,0.007712,0.002571,0.023136,0.007712,0.002571,0.002571,0.002571,0.007712,0.012853,0.007712,0.002571,0.007712,0.002571,0.002571,0.002571,0.002571,0.012853,0.012853,0.002571,0.002571,0.084833,0.012853,0.002571,0.002571,0.002571,0.007712,0.03856,0.007712,0.017995,0.002571,0.002571,0.007712,0.002571,0.002571,0.002571,0.017995,0.002571,0.002571,0.03856,0.002571,0.002571,0.002571,0.002571,0.007712,0.208226,0.002571,0.002571,0.002571,0.002571,0.002571,0.002571,0.007712,0.002571
BATDONGSAN,0.15942,0.030596,0.00161,0.00161,0.00161,0.004831,0.00161,0.00161,0.004831,0.004831,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.037037,0.008052,0.00161,0.00161,0.00161,0.00161,0.014493,0.008052,0.011272,0.00161,0.008052,0.004831,0.00161,0.230274,0.220612,0.00161,0.00161,0.00161,0.004831,0.014493,0.00161,0.004831,0.00161,0.024155,0.00161,0.00161,0.011272,0.00161,0.00161,0.00161,0.00161,0.00161,0.00161,0.008052,0.004831,0.004831,0.00161,0.00161,0.011272,0.004831,0.00161,0.00161,0.00161,0.00161,0.004831,0.00161,0.00161,0.011272,0.004831,0.008052,0.004831,0.00161,0.00161,0.00161,0.004831,0.00161,0.004831,0.00161,0.00161,0.00161,0.00161,0.008052,0.00161,0.004831,0.00161,0.004831,0.004831,0.00161,0.00161,0.004831,0.00161,0.00161
BATDONGSAN,0.038062,0.00346,0.031142,0.00346,0.00346,0.031142,0.00346,0.024221,0.00346,0.00346,0.00346,0.010381,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.044983,0.031142,0.010381,0.00346,0.010381,0.00346,0.00346,0.017301,0.00346,0.010381,0.00346,0.010381,0.00346,0.16955,0.058824,0.00346,0.010381,0.044983,0.010381,0.024221,0.00346,0.00346,0.00346,0.00346,0.00346,0.024221,0.010381,0.00346,0.00346,0.010381,0.010381,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.00346,0.010381,0.00346,0.00346,0.00346,0.010381,0.00346,0.010381,0.010381,0.010381,0.00346,0.00346,0.010381,0.017301,0.00346,0.00346,0.010381,0.00346,0.00346,0.010381,0.010381,0.024221,0.00346,0.00346,0.00346,0.010381,0.00346,0.00346,0.00346,0.017301
